ID,PestNr,Step_Size_OnTrial,Pest_Faster,Pest_Interval,Condition,trial,velH,velH_Pest,Reaction_Time,Start_Above,Environment,Fixation,RightOrLeft,NumberOfTries,Mean_Speed_Ball,Median_Speed_Cloud
s06,13,0.15,-1,first,0,66,-2,-0.35,1.159997,0,No_Environment,Pursuit,0,1,NaN,NaN
s06,11,0.3,1,first,3,67,-4,-2.5,0.6399975,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,11,0.15,-1,first,4,68,6,1.8,0.8599973,0,No_Environment,Pursuit,1,1,NaN,NaN
s06,14,0.15,1,first,0,69,2,0.5,2.239996,0,No_Environment,Pursuit,1,1,NaN,NaN
s06,12,0.3,1,first,4,70,-6,-2.1,1.439997,0,No_Environment,Pursuit,0,1,NaN,NaN
s06,11,1.2,1,first,1,71,2,1.4,1.139997,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,13,0.15,1,first,4,72,6,1.95,1.279997,0,No_Environment,Pursuit,1,1,NaN,NaN
s06,15,0.075,1,first,0,73,2,0.425,0.8199973,0,No_Environment,Pursuit,1,1,NaN,NaN
s06,12,0.6,1,first,1,74,-2,-0.8000001,1.059997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,9,0.6,1,first,5,75,6,1.2,0.6199975,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,10,0.6,1,first,5,76,-6,-0.6,1.259997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,13,0.6,1,first,1,77,-2,-0.2,1.119997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,14,0.15,-1,first,4,78,-6,-1.8,1.179997,0,No_Environment,Pursuit,0,1,NaN,NaN
s06,14,1.2,1,first,1,79,2,0.2,1.219997,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,11,1.2,1,first,5,80,-6,-0.6,1.139997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,12,2.4,-1,first,5,81,6,0.6,0.9399972,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,15,0.075,-1,first,4,82,6,1.875,0.8999972,0,No_Environment,Pursuit,1,1,NaN,NaN
s06,15,2.4,1,first,1,83,2,0.2,0.9599972,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,13,1.2,-1,first,5,84,-6,-1.8,1.139997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,12,0.15,1,first,3,85,-4,-2.35,1.259997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,13,0.15,1,first,3,86,-4,-2.2,1.279997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,14,1.2,1,first,5,87,6,3,1.039997,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,14,0.15,1,first,3,88,4,2.05,0.8199973,1,No_Environment,Pursuit,1,1,NaN,NaN
s06,15,0.6,1,first,5,89,-6,-2.4,2.459996,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,15,0.3,-1,first,3,90,-4,-1.75,1.439997,1,No_Environment,Pursuit,0,1,NaN,NaN
s06,1,1.2,1,second,4,1,-6,-3.96,0.639997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,1,1.2,1,second,3,2,4,5.32,0.7399971,1,No_Environment,Fixation,1,1,NaN,NaN
s06,1,1.2,1,second,5,3,6,7.98,1.399997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,1,1.2,1,second,0,4,2,1.32,0.939997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,2,1.2,1,second,0,5,-2,-0.2,5.980022,0,No_Environment,Fixation,0,1,NaN,NaN
s06,2,1.2,1,second,4,6,-6,-2.76,0.8399971,0,No_Environment,Fixation,0,1,NaN,NaN
s06,2,1.2,1,second,5,7,6,6.780001,1.259997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,1,1.2,1,second,1,8,2,2.66,0.7199972,1,No_Environment,Fixation,1,1,NaN,NaN
s06,2,1.2,-1,second,1,9,2,1.46,1.559996,1,No_Environment,Fixation,1,1,NaN,NaN
s06,3,1.2,-1,second,0,10,2,0.2,0.7799971,0,No_Environment,Fixation,1,1,NaN,NaN
s06,1,1.2,1,second,2,11,-4,-2.64,1.019997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,3,1.2,1,second,5,12,6,5.580001,0.859997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,4,1.2,1,second,5,13,-6,-4.380001,0.5599971,1,No_Environment,Fixation,0,1,NaN,NaN
s06,3,1.2,-1,second,4,14,6,1.56,0.879997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,2,1.2,-1,second,2,15,4,1.44,0.9599969,0,No_Environment,Fixation,1,1,NaN,NaN
s06,4,1.2,1,second,4,16,6,2.76,0.7999971,0,No_Environment,Fixation,1,1,NaN,NaN
s06,2,1.2,1,second,3,17,4,4.12,0.7399971,1,No_Environment,Fixation,1,1,NaN,NaN
s06,4,1.2,-1,second,0,18,2,1.4,0.7799971,0,No_Environment,Fixation,1,1,NaN,NaN
s06,3,1.2,1,second,1,19,2,2.66,0.5799971,1,No_Environment,Fixation,1,1,NaN,NaN
s06,4,1.2,1,second,1,20,2,1.46,2.159996,1,No_Environment,Fixation,1,1,NaN,NaN
s06,5,1.2,1,second,4,21,-6,-1.56,1.339997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,5,1.2,1,second,5,22,6,3.180001,0.0199976,1,No_Environment,Fixation,1,1,NaN,NaN
s06,3,1.2,1,second,2,23,-4,-2.64,0.1199975,0,No_Environment,Fixation,0,1,NaN,NaN
s06,4,1.2,-1,second,2,24,-4,-1.44,0.3199973,0,No_Environment,Fixation,0,1,NaN,NaN
s06,5,1.2,1,second,2,25,4,2.64,0.2599974,0,No_Environment,Fixation,1,1,NaN,NaN
s06,3,1.2,1,second,3,26,-4,-2.92,0.5599971,1,No_Environment,Fixation,0,1,NaN,NaN
s06,5,1.2,1,second,1,27,-2,-0.26,3.039995,1,No_Environment,Fixation,0,1,NaN,NaN
s06,6,1.2,-1,second,2,28,4,1.44,0.3599973,0,No_Environment,Fixation,1,1,NaN,NaN
s06,6,1.2,-1,second,1,29,-2,-0.2,0.5599971,1,No_Environment,Fixation,0,1,NaN,NaN
s06,6,1.2,1,second,5,30,-6,-1.980001,0.7199972,1,No_Environment,Fixation,0,1,NaN,NaN
s06,7,0.6,1,second,2,31,-4,-2.04,0.619997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,7,0.6,1,second,1,32,-2,-0.8,0.5599971,1,No_Environment,Fixation,0,1,NaN,NaN
s06,5,1.2,1,second,0,33,-2,-2.6,0.4599972,0,No_Environment,Fixation,0,1,NaN,NaN
s06,8,0.3,1,second,2,34,-4,-1.74,2.119996,0,No_Environment,Fixation,0,1,NaN,NaN
s06,8,0.3,1,second,1,35,2,0.5,1.119997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,6,1.2,1,second,0,36,2,1.4,4.199994,0,No_Environment,Fixation,1,1,NaN,NaN
s06,7,1.2,1,second,0,37,-2,-0.2,0.619997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,8,2.4,-1,second,0,38,-2,-0.2,0.879997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,7,2.4,-1,second,5,39,6,0.6,0.5799971,1,No_Environment,Fixation,1,1,NaN,NaN
s06,8,1.2,-1,second,5,40,-6,-1.8,0.4999971,1,No_Environment,Fixation,0,1,NaN,NaN
s06,9,1.2,-1,second,5,41,-6,-3,0.659997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,9,0.3,1,second,2,42,4,1.44,0.639997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,9,1.2,-1,second,0,43,-2,-1.4,0.5399971,0,No_Environment,Fixation,0,1,NaN,NaN
s06,9,0.3,1,second,1,44,2,0.2,0.9999969,1,No_Environment,Fixation,1,1,NaN,NaN
s06,4,1.2,1,second,3,45,4,1.72,1.259997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,6,1.2,1,first,4,46,-6,-0.6,1.359997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,10,1.2,1,first,0,47,2,2.6,1.959996,0,No_Environment,Fixation,1,1,NaN,NaN
s06,10,0.6,1,first,1,48,2,0.2,0.9999971,1,No_Environment,Fixation,1,1,NaN,NaN
s06,10,0.6,1,first,2,49,-4,-0.84,0.9399972,0,No_Environment,Fixation,0,1,NaN,NaN
s06,11,1.2,1,first,2,50,-4,-0.4,0.9599972,0,No_Environment,Fixation,0,1,NaN,NaN
s06,5,1.2,1,first,3,51,4,0.5199997,2.159996,1,No_Environment,Fixation,1,1,NaN,NaN
s06,10,2.4,1,first,5,52,6,5.4,0.8199973,1,No_Environment,Fixation,1,1,NaN,NaN
s06,12,2.4,-1,first,2,53,4,0.4,0.8199973,0,No_Environment,Fixation,1,1,NaN,NaN
s06,13,1.2,-1,first,2,54,-4,-1.6,1.079997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,7,2.4,-1,first,4,55,6,0.6,1.199997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,14,1.2,-1,first,2,56,-4,-2.8,1.319997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,6,1.2,-1,first,3,57,-4,-0.4,0.8999972,1,No_Environment,Fixation,0,1,NaN,NaN
s06,15,2.4,1,first,2,58,4,5.2,0.6799974,0,No_Environment,Fixation,1,1,NaN,NaN
s06,11,0.6,1,first,0,59,-2,-2,1.579997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,8,1.2,-1,first,4,60,6,1.8,0.8199973,0,No_Environment,Fixation,1,1,NaN,NaN
s06,11,1.2,-1,first,5,61,-6,-4.2,1.639997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,12,0.6,1,first,5,62,6,4.8,1.159997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,13,0.3,1,first,5,63,-6,-4.5,1.379997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,9,1.2,-1,first,4,64,-6,-3,1.819997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,10,2.4,1,first,4,65,6,5.4,2.579996,0,No_Environment,Fixation,1,1,NaN,NaN
s06,11,1.2,1,first,1,66,-2,-0.2,1.819997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,12,2.4,-1,first,1,67,-2,-0.2,0.8599973,1,No_Environment,Fixation,0,1,NaN,NaN
s06,11,1.2,1,first,4,68,-6,-4.2,1.259997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,12,1.2,1,first,4,69,6,3,2.939996,0,No_Environment,Fixation,1,1,NaN,NaN
s06,13,1.2,1,first,1,70,-2,-1.4,2.339996,1,No_Environment,Fixation,0,1,NaN,NaN
s06,7,0.6,1,first,3,71,4,1,1.419997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,8,0.3,-1,first,3,72,4,0.7,2.919996,1,No_Environment,Fixation,1,1,NaN,NaN
s06,12,0.6,1,first,0,73,-2,-1.4,0.6199975,0,No_Environment,Fixation,0,1,NaN,NaN
s06,14,0.3,1,first,5,74,6,4.199999,1.179997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,13,0.6,1,first,0,75,2,0.8,1.639997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,13,2.4,-1,first,4,76,6,0.6,1.419997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,15,0.3,-1,first,5,77,-6,-3.899999,1.639997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,14,0.6,1,first,1,78,-2,-0.8000001,1.499997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,9,0.15,-1,first,3,79,-4,-0.85,1.439997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,14,1.2,-1,first,4,80,6,1.8,1.419997,0,No_Environment,Fixation,1,1,NaN,NaN
s06,15,0.6,1,first,1,81,2,0.2,1.099997,1,No_Environment,Fixation,1,1,NaN,NaN
s06,10,0.15,1,first,3,82,4,1,3.179995,1,No_Environment,Fixation,1,1,NaN,NaN
s06,14,1.2,1,first,0,83,-2,-0.2,1.299997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,15,2.4,1,first,0,84,-2,-0.2,1.399997,0,No_Environment,Fixation,0,1,NaN,NaN
s06,15,1.2,1,first,4,85,-6,-3,3.639995,0,No_Environment,Fixation,0,1,NaN,NaN
s06,11,0.075,-1,first,3,86,-4,-0.925,1.379997,1,No_Environment,Fixation,0,1,NaN,NaN
s06,12,0.0375,-1,first,3,87,-4,-0.9625,0.6799974,1,No_Environment,Fixation,0,1,NaN,NaN
s06,13,0.0375,-1,first,3,88,-4,-1,4.179995,1,No_Environment,Fixation,0,1,NaN,NaN
s06,14,0.075,1,first,3,89,4,1.075,0.7799973,1,No_Environment,Fixation,1,1,NaN,NaN
s06,15,0.0375,-1,first,3,90,-4,-1.0375,0.9799972,1,No_Environment,Fixation,0,1,NaN,NaN
s07,1,1.2,1,first,3,1,4,5.32,1.779997,1,No_Environment,Pursuit,1,1,0,0
s07,1,1.2,-1,first,2,2,4,2.64,1.239997,0,No_Environment,Pursuit,1,1,0,0
s07,1,1.2,-1,first,5,3,6,7.98,1.539997,1,No_Environment,Pursuit,1,1,0,0
s07,2,1.2,-1,first,5,4,-6,-9.18,2.079996,1,No_Environment,Pursuit,0,1,0,0
s07,3,1.2,1,first,5,5,6,10.38,1.819997,1,No_Environment,Pursuit,1,1,0,0
s07,2,1.2,1,first,2,6,4,3.84,2.059996,0,No_Environment,Pursuit,1,1,0,0
s07,2,1.2,1,first,3,7,4,4.12,1.319997,1,No_Environment,Pursuit,1,1,0,0
s07,4,1.2,1,first,5,8,-6,-9.18,0.9999971,1,No_Environment,Pursuit,0,1,0,0
s07,3,1.2,-1,first,3,9,-4,-2.92,0.9399972,1,No_Environment,Pursuit,0,1,0,0
s07,3,1.2,-1,first,2,10,4,2.64,1.019997,0,No_Environment,Pursuit,1,1,0,0
s07,4,1.2,-1,first,3,11,-4,-4.12,1.139997,1,No_Environment,Pursuit,0,1,0,0
s07,4,1.2,-1,first,2,12,-4,-3.84,0.9999971,0,No_Environment,Pursuit,0,1,0,0
s07,5,1.2,1,first,5,13,-6,-7.98,0.8799973,1,No_Environment,Pursuit,0,1,0,0
s07,1,1.2,-1,first,0,14,-2,-1.32,0.6799974,0,No_Environment,Pursuit,0,1,0,0
s07,1,1.2,1,first,1,15,-2,-2.66,1.759997,1,No_Environment,Pursuit,0,1,0,0
s07,1,1.2,-1,first,4,16,-6,-3.96,1.019997,0,No_Environment,Pursuit,0,1,0,0
s07,2,1.2,1,first,0,17,2,2.52,1.059997,0,No_Environment,Pursuit,1,1,0,0
s07,2,1.2,1,first,4,18,6,5.16,1.899997,0,No_Environment,Pursuit,1,1,0,0
s07,3,1.2,-1,first,4,19,-6,-3.96,1.719997,0,No_Environment,Pursuit,0,1,0,0
s07,6,1.2,1,first,5,20,-6,-6.780001,1.199997,1,No_Environment,Pursuit,0,1,0,0
s07,7,2.4,1,first,5,21,6,4.380001,0.6199975,1,No_Environment,Pursuit,1,1,0,0
s07,4,1.2,1,first,4,22,6,5.16,0.9799972,0,No_Environment,Pursuit,1,1,0,0
s07,5,1.2,1,first,2,23,4,5.04,1.179997,0,No_Environment,Pursuit,1,1,0,0
s07,5,1.2,-1,first,4,24,-6,-3.96,2.039996,0,No_Environment,Pursuit,0,1,0,0
s07,3,1.2,-1,first,0,25,2,1.32,1.859997,0,No_Environment,Pursuit,1,1,0,0
s07,4,1.2,1,first,0,26,2,2.52,1.439997,0,No_Environment,Pursuit,1,1,0,0
s07,5,1.2,1,first,3,27,-4,-5.32,0.8999972,1,No_Environment,Pursuit,0,1,0,0
s07,6,1.2,1,first,3,28,-4,-4.12,1.539997,1,No_Environment,Pursuit,0,1,0,0
s07,5,1.2,-1,first,0,29,-2,-1.32,1.619997,0,No_Environment,Pursuit,0,1,0,0
s07,6,1.2,1,first,2,30,-4,-3.84,0.8199973,0,No_Environment,Pursuit,0,1,0,0
s07,7,1.2,1,first,2,31,-4,-2.64,1.799997,0,No_Environment,Pursuit,0,1,0,0
s07,6,1.2,1,first,4,32,6,5.16,0.7799973,0,No_Environment,Pursuit,1,1,0,0
s07,8,4.8,-1,first,5,33,-6,-0.6,2.359996,1,No_Environment,Pursuit,0,1,0,0
s07,9,2.4,-1,first,5,34,6,3,0.9399972,1,No_Environment,Pursuit,1,1,0,0
s07,10,2.4,1,first,5,35,-6,-5.4,1.239997,1,No_Environment,Pursuit,0,1,0,0
s07,7,0.6,-1,first,4,36,6,4.56,1.739997,0,No_Environment,Pursuit,1,1,0,0
s07,8,2.4,-1,first,2,37,4,0.4,1.819997,0,No_Environment,Pursuit,1,1,0,0
s07,6,1.2,1,first,0,38,2,2.52,0.7199974,0,No_Environment,Pursuit,1,1,0,0
s07,11,1.2,1,first,5,39,-6,-4.2,1.039997,1,No_Environment,Pursuit,0,1,0,0
s07,7,0.6,1,first,0,40,-2,-1.92,1.239997,0,No_Environment,Pursuit,0,1,0,0
s07,7,1.2,1,first,3,41,-4,-2.92,2.339996,1,No_Environment,Pursuit,0,1,0,0
s07,8,0.3,1,first,4,42,-6,-4.86,1.659997,0,No_Environment,Pursuit,0,1,0,0
s07,9,0.15,-1,first,4,43,-6,-4.71,2.579996,0,No_Environment,Pursuit,0,1,0,0
s07,8,0.6,1,first,0,44,-2,-1.32,1.019997,0,No_Environment,Pursuit,0,1,0,0
s07,9,1.2,-1,first,2,45,-4,-1.6,0.6199975,0,No_Environment,Pursuit,0,1,0,0
s07,10,1.2,1,second,2,46,-4,-2.8,1.019997,0,No_Environment,Pursuit,0,1,0,0
s07,2,1.2,-1,second,1,47,2,1.46,1.199997,1,No_Environment,Pursuit,1,1,0,0
s07,11,0.6,1,second,2,48,-4,-2.2,0.659997,0,No_Environment,Pursuit,0,1,0,0
s07,10,0.075,1,second,4,49,-6,-4.785,0.7199972,0,No_Environment,Pursuit,0,1,0,0
s07,3,1.2,1,second,1,50,2,2.66,1.579996,1,No_Environment,Pursuit,1,1,0,0
s07,9,1.2,-1,second,0,51,2,0.2,0.9999969,0,No_Environment,Pursuit,1,1,0,0
s07,8,2.4,-1,second,3,52,-4,-0.5199997,0.899997,1,No_Environment,Pursuit,0,1,0,0
s07,11,0.0375,1,second,4,53,-6,-4.7475,0.9599969,0,No_Environment,Pursuit,0,1,0,0
s07,12,0.6,-1,second,2,54,-4,-1.6,2.019996,0,No_Environment,Pursuit,0,1,0,0
s07,12,1.2,1,second,5,55,6,3,1.479996,1,No_Environment,Pursuit,1,1,0,0
s07,13,0.3,-1,second,2,56,4,1.9,0.7999971,0,No_Environment,Pursuit,1,1,0,0
s07,13,1.2,-1,second,5,57,6,1.8,0.859997,1,No_Environment,Pursuit,1,1,0,0
s07,14,0.3,1,second,2,58,-4,-2.2,0.919997,0,No_Environment,Pursuit,0,1,0,0
s07,9,1.2,-1,second,3,59,4,1.72,0.879997,1,No_Environment,Pursuit,1,1,0,0
s07,10,0.6,1,second,0,60,-2,-0.8,0.4599972,0,No_Environment,Pursuit,0,1,0,0
s07,14,0.6,1,second,5,61,6,2.4,2.119996,1,No_Environment,Pursuit,1,1,0,0
s07,11,0.3,-1,second,0,62,2,0.5,0.859997,0,No_Environment,Pursuit,1,1,0,0
s07,15,0.3,1,second,5,63,-6,-2.1,0.919997,1,No_Environment,Pursuit,0,1,0,0
s07,12,0.0375,1,second,4,64,6,4.71,0.6999969,0,No_Environment,Pursuit,1,1,0,0
s07,15,0.15,1,second,2,65,4,2.05,1.819996,0,No_Environment,Pursuit,1,1,0,0
s07,12,0.15,-1,second,0,66,-2,-0.65,0.9999969,0,No_Environment,Pursuit,0,1,0,0
s07,4,1.2,1,second,1,67,2,1.46,1.899996,1,No_Environment,Pursuit,1,1,0,0
s07,13,0.15,1,second,0,68,-2,-0.8,1.499996,0,No_Environment,Pursuit,0,1,0,0
s07,14,0.075,-1,second,0,69,-2,-0.725,0.7199972,0,No_Environment,Pursuit,0,1,0,0
s07,15,0.0375,1,second,0,70,2,0.7625,2.059996,0,No_Environment,Pursuit,1,1,0,0
s07,5,1.2,-1,second,1,71,-2,-0.26,0.859997,1,No_Environment,Pursuit,0,1,0,0
s07,10,1.2,1,second,3,72,4,2.92,1.259997,1,No_Environment,Pursuit,1,1,0,0
s07,6,1.2,-1,second,1,73,2,1.46,1.179997,1,No_Environment,Pursuit,1,1,0,0
s07,11,0.6,1,second,3,74,4,2.32,0.8399971,1,No_Environment,Pursuit,1,1,0,0
s07,13,0.0375,1,second,4,75,6,4.6725,0.899997,0,No_Environment,Pursuit,1,1,0,0
s07,7,1.2,1,second,1,76,2,2.66,0.8199971,1,No_Environment,Pursuit,1,1,0,0
s07,8,0.6,1,second,1,77,2,2.06,2.579995,1,No_Environment,Pursuit,1,1,0,0
s07,14,0.075,1,second,4,78,-6,-4.5975,0.939997,0,No_Environment,Pursuit,0,1,0,0
s07,15,0.15,1,second,4,79,6,4.4475,1.039997,0,No_Environment,Pursuit,1,1,0,0
s07,9,0.6,1,second,1,80,-2,-1.46,2.599995,1,No_Environment,Pursuit,0,1,0,0
s07,12,0.6,-1,second,3,81,-4,-1.72,3.359995,1,No_Environment,Pursuit,0,1,0,0
s07,13,0.3,1,second,3,82,-4,-2.02,2.439996,1,No_Environment,Pursuit,0,1,0,0
s07,10,1.2,-1,second,1,83,2,0.2599999,0.8199971,1,No_Environment,Pursuit,1,1,0,0
s07,14,0.15,-1,second,3,84,-4,-1.87,2.899995,1,No_Environment,Pursuit,0,1,0,0
s07,15,0.075,-1,second,3,85,-4,-1.945,0.9599969,1,No_Environment,Pursuit,0,1,0,0
s07,11,0.6,-1,second,1,86,-2,-0.8599999,1.659996,1,No_Environment,Pursuit,0,1,0,0
s07,12,0.6,-1,second,1,87,2,1.46,1.199997,1,No_Environment,Pursuit,1,1,0,0
s07,13,1.2,1,second,1,88,-2,-2.66,0.3999972,1,No_Environment,Pursuit,0,1,0,0
s07,14,0.6,1,second,1,89,2,2.06,0.639997,1,No_Environment,Pursuit,1,1,0,0
s07,15,0.6,-1,second,1,90,2,1.46,1.179997,1,No_Environment,Pursuit,1,1,0,0
s07,1,1.2,-1,first,4,1,6,3.96,2.039996,0,No_Environment,Fixation,1,0,0,0
s07,1,1.2,1,first,3,2,4,5.32,1.159997,1,No_Environment,Fixation,1,0,0,0
s07,1,1.2,-1,first,2,3,4,2.64,1.759997,0,No_Environment,Fixation,1,0,0,0
s07,1,1.2,-1,first,5,4,6,7.98,1.699997,1,No_Environment,Fixation,1,0,0,0
s07,1,1.2,1,first,1,5,-2,-2.66,0.9799972,1,No_Environment,Fixation,0,0,0,0
s07,2,1.2,-1,first,4,6,-6,-5.16,2.539996,0,No_Environment,Fixation,0,0,0,0
s07,3,1.2,1,first,4,7,-6,-6.36,1.359997,0,No_Environment,Fixation,0,0,0,0
s07,2,1.2,-1,first,5,8,-6,-9.18,2.819996,1,No_Environment,Fixation,0,0,0,0
s07,3,1.2,1,first,5,9,6,10.38,2.479996,1,No_Environment,Fixation,1,0,0,0
s07,2,1.2,1,first,1,10,2,1.46,1.619997,1,No_Environment,Fixation,1,0,0,0
s07,2,1.2,-1,first,3,11,4,4.12,2.439996,1,No_Environment,Fixation,1,0,0,0
s07,3,1.2,1,first,3,12,4,5.32,1.059997,1,No_Environment,Fixation,1,0,0,0
s07,1,1.2,1,first,0,13,-2,-1.32,2.619996,0,No_Environment,Fixation,0,0,0,0
s07,4,1.2,1,first,3,14,-4,-4.12,2.419996,1,No_Environment,Fixation,0,0,0,0
s07,2,1.2,-1,first,0,15,2,0.2,4.539994,0,No_Environment,Fixation,1,0,0,0
s07,2,1.2,1,first,2,16,-4,-3.84,1.499997,0,No_Environment,Fixation,0,0,0,0
s07,3,1.2,1,first,2,17,4,2.64,1.519997,0,No_Environment,Fixation,1,0,0,0
s07,3,1.2,-1,first,0,18,-2,-1.4,1.839997,0,No_Environment,Fixation,0,0,0,0
s07,5,1.2,-1,first,3,19,4,2.92,2.599996,1,No_Environment,Fixation,1,0,0,0
s07,4,1.2,-1,first,2,20,-4,-1.44,0.6399975,0,No_Environment,Fixation,0,0,0,0
s07,3,1.2,-1,first,1,21,2,0.26,0.6199975,1,No_Environment,Fixation,1,0,0,0
s07,4,1.2,1,first,4,22,-6,-5.16,2.139996,0,No_Environment,Fixation,0,0,0,0
s07,4,1.2,-1,first,5,23,-6,-9.18,1.659997,1,No_Environment,Fixation,0,0,0,0
s07,5,1.2,-1,first,2,24,-4,-2.64,1.679997,0,No_Environment,Fixation,0,0,0,0
s07,6,1.2,1,first,2,25,-4,-3.84,0.9799972,0,No_Environment,Fixation,0,0,0,0
s07,5,1.2,-1,first,5,26,6,10.38,2.779996,1,No_Environment,Fixation,1,0,0,0
s07,7,0.6,1,first,2,27,4,3.24,2.099996,0,No_Environment,Fixation,1,0,0,0
s07,4,1.2,1,first,0,28,-2,-2.6,83.51755,0,No_Environment,Fixation,0,0,0,0
s07,6,1.2,1,first,3,29,4,4.12,1.439997,1,No_Environment,Fixation,1,0,0,0
s07,8,0.6,-1,first,2,30,4,2.64,0.9199972,0,No_Environment,Fixation,1,0,0,0
s07,9,0.3,1,first,2,31,-4,-2.94,0.6799974,0,No_Environment,Fixation,0,0,0,0
s07,5,1.2,1,first,4,32,6,3.96,2.759996,0,No_Environment,Fixation,1,0,0,0
s07,6,1.2,-1,first,4,33,-6,-2.76,1.079997,0,No_Environment,Fixation,0,0,0,0
